"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0.000358255917908114,0.0000102764926463578,-0.00025638154868459,-0.000269418423509052,0.000105818416072871,0.000811413896842324,0.00161596295244796,0.002876033994012,0.00432868667602822,0.00817689396472445
"2",1.08823626961392,1.03322730415784,0.980589137264662,0.956132959562829,0.940266904725246,0.92396180455239,0.942073069407542,0.95507914316308,0.999996665467026,1.06065763237394
"3",0.820397981236417,0.680885771872148,0.627691569470805,0.581398047228468,0.562009136866135,0.561038241626549,0.5740419130829,0.587933444732731,0.628233868271619,0.762225363896954
"4",0.271891859771024,0.261492214540767,0.28074784926749,0.286206514961187,0.281743032197194,0.286175822728511,0.28088838341425,0.267688670761289,0.267650224705632,0.270855752990048
"5",0.447388985221672,0.481283848541591,0.491794969384972,0.497389138942283,0.500746572210431,0.495071444398366,0.494404914119893,0.487454926763831,0.481141296146689,0.444892286503077
