"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0.00149675209816283,0.00163003735851328,0.00200877564776463,0.00183714608168626,0.00143383157182466,0.00146902115543219,0.00109120913070525,0.00146129755861388,0.00122846877256435,0.00207556348812404
"2",0.990422856548897,1.00849500626001,0.998299153687611,0.989387237444624,0.982848638248797,0.980869898991247,0.975626384476942,0.963186540593776,0.979932361930449,0.96953707254424
"3",0.601891508376561,0.637165900837697,0.646388302979909,0.635516066558145,0.645371983942004,0.628878440391284,0.61387404497052,0.606767849572069,0.617960140560199,0.640820201205203
"4",0.261423791491429,0.26110271856232,0.274958513129548,0.280732120986746,0.286915099281695,0.300171180128259,0.304132186169683,0.299533046473589,0.298708711701251,0.333425990326122
"5",0.49543017676954,0.483792959016333,0.477463298260429,0.473409757901848,0.471095796725552,0.475518286262457,0.481894762835795,0.488767970087473,0.499176619218367,0.491316556311707
